Joon Hiang 	0 	4.5 	0
Serapong 	0 	8.0 	0
Sims 	0 	4.0 	1
Lancaster 	0 	9.0 	0
Lynwood 	0 	7.0 	0
Tari Dulang 	1 	5.0 	0
Ludlow 	0 	6.0 	0
Oxley 	0 	5.0 	0
Yung Kuang 	0 	4.5 	0
Architecture 	0 	12.0 	1
Canton 	0 	6.0 	1
Keng Kiat 	0 	4.0 	0
Waterloo 	0 	8.0 	1
Preston 	0 	7.0 	0
Fudu 	0 	4.0 	0
Shenton 	0 	7.0 	0
Permata 	1 	7.0 	0
St. Francis 	0 	5.0 	0
Cove 	0 	4.0 	1
Ayam Hutan 	1 	4.5 	0
Defu 	0 	4.0 	0
Parliament 	0 	10.0 	1
Tuah 	0 	4.0 	0
Chin Bee 	0 	3.5 	1
Marine Parade 	0 	6.0 	1
Hokien 	0 	6.0 	0
Meyappa Chettiar 	0 	7.5 	0
Claymore 	0 	8.0 	1
Nicoll 	0 	6.0 	0
St. Helena 	0 	4.5 	0
Nankin 	0 	6.0 	1
Kechubong 	1 	9.0 	0
Florida 	0 	7.0 	0
Chichau 	1 	7.0 	0
Hooper 	0 	6.0 	1
Dairy Farm 	0 	4.5 	1
Murai 	1 	5.0 	0
Wallace 	0 	7.0 	0
Saiboo 	0 	6.0 	0
Armenian 	0 	8.0 	0
Chang Charn 	0 	5.0 	0
Marina Coastal 	0 	6.5 	1
Kandahar 	0 	8.0 	0
Sinaran 	1 	7.0 	0
Nemesu 	0 	6.0 	0
Gaharu 	1 	6.0 	0
Napiri 	1 	6.0 	0
Chempaka 	0 	8.0 	0
Pacheli 	1 	7.0 	0
Binja 	1 	5.0 	0
Marigold 	0 	8.0 	1
Tanggam 	1 	7.0 	0
Tai Seng 	0 	3.5 	0
